Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-03-01;53,00;40,00;0,00;13,00;0,00;38,73;12,23;12,23;0,00;13,25;81,39;26,50;13,25;0,00;0,00;26,50;0,00;0,00;0,00;13,68;0,00
2020-03-08;13,00;0,00;0,00;13,00;0,00;13,00;13,00;0,00;0,00;0,00;65,00;26,00;0,00;26,00;0,00;13,00;0,00;0,00;0,00;13,00;0,00
2020-03-15;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;13,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;37,14;26,00;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00
2020-03-29;0,00;0,00;0,00;0,00;12,00;0,00;6,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;7,00;7,00
2020-04-05;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;8,00;8,00;8,00
2020-04-12;13,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00
2020-04-19;12,00;12,00;0,00;0,00;0,00;24,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00
2020-04-26;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;26,00;0,00;0,00;0,00;12,00;0,00;12,00;12,00;0,00;0,00
2020-05-03;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;7,00;0,00;0,00;11,00;0,00;7,00;7,00;0,00;0,00
2020-05-10;12,00;12,00;0,00;0,00;12,00;12,00;0,00;0,00;0,00;0,00;12,00;52,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00
2020-05-17;0,00;0,00;0,00;0,00;0,00;19,00;6,00;6,00;6,00;0,00;14,00;14,00;0,00;0,00;0,00;6,00;0,00;8,00;15,00;0,00;8,00
2020-05-24;24,00;24,00;12,00;0,00;24,00;84,00;0,00;0,00;0,00;12,92;60,92;24,00;0,00;10,91;0,00;34,91;0,00;11,20;0,00;0,00;11,20
2020-05-31;58,00;47,00;23,00;0,00;0,00;35,21;22,79;0,00;35,21;11,23;35,55;93,55;0,00;11,15;0,00;82,54;0,00;23,20;34,80;11,60;11,60
2020-06-07;46,00;23,00;23,00;35,00;12,00;106,64;58,55;12,55;35,55;0,00;22,08;138,00;0,00;0,00;0,00;56,95;10,95;0,00;11,93;0,00;0,00
2020-06-14;24,00;0,00;24,00;36,00;12,00;12,00;80,00;0,00;12,00;0,00;107,08;94,15;11,08;10,91;0,00;115,64;10,91;0,00;72,00;0,00;24,00
2020-06-21;13,00;0,00;13,00;38,00;0,00;80,17;54,17;13,00;0,00;0,00;37,14;50,14;13,00;0,00;0,00;99,67;13,00;0,00;48,75;0,00;37,38
2020-06-28;87,00;99,00;12,00;37,00;25,00;74,57;49,71;0,00;37,29;0,00;37,02;161,04;0,00;0,00;0,00;138,31;24,54;36,81;36,81;11,71;36,81
2020-07-05;52,00;52,00;39,00;26,00;0,00;118,56;133,12;0,00;66,56;13,00;65,00;130,00;13,00;0,00;0,00;226,09;13,57;38,58;52,00;13,42;38,58
2020-07-12;84,00;84,00;56,00;42,00;14,00;84,00;40,98;0,00;0,00;28,00;70,93;112,00;14,93;13,26;13,26;181,26;28,74;0,00;28,56;13,44;28,56
2020-07-19;29,00;29,00;15,00;29,00;15,00;207,14;14,50;0,00;43,50;43,50;29,00;99,69;0,00;0,00;0,00;118,23;29,00;29,00;75,06;15,35;0,00
2020-07-26;70,00;28,00;28,00;28,00;42,00;70,00;28,82;0,00;28,82;15,14;85,14;43,51;15,14;0,00;0,00;212,26;0,00;13,66;56,34;29,02;29,02
2020-08-02;27,00;0,00;27,00;0,00;0,00;68,54;27,00;0,00;14,54;12,60;66,60;39,60;27,00;0,00;0,00;110,25;27,00;27,00;40,50;13,50;27,00
2020-08-09;13,00;0,00;26,00;13,00;0,00;28,17;13,00;0,00;13,00;13,00;52,00;91,00;26,00;26,00;0,00;101,83;26,00;0,00;37,38;13,00;0,00
2020-08-16;39,00;26,00;13,00;13,00;0,00;12,32;26,68;0,00;26,68;13,00;91,00;91,00;0,00;0,00;0,00;75,83;0,00;13,57;39,00;0,00;13,57
2020-08-23;64,00;39,00;13,00;39,00;0,00;78,45;12,39;12,39;12,39;0,00;51,20;51,20;0,00;0,00;0,00;101,52;13,24;38,74;52,21;13,47;13,47
2020-08-30;65,00;52,00;0,00;26,00;26,00;27,26;67,10;0,00;0,00;0,00;39,00;52,00;0,00;0,00;0,00;118,79;13,45;13,68;25,66;0,00;0,00
2020-09-06;0,00;0,00;13,00;0,00;0,00;33,00;0,00;0,00;13,00;0,00;43,00;7,00;0,00;0,00;0,00;42,00;0,00;8,00;8,00;0,00;0,00
2020-09-13;0,00;0,00;27,00;13,00;0,00;0,00;7,00;0,00;0,00;0,00;29,00;22,00;7,00;0,00;0,00;24,00;0,00;16,00;8,00;0,00;0,00
2020-09-20;0,00;0,00;13,00;26,00;0,00;19,00;6,00;6,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;8,00
