Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-01-19;50,00;75,00;100,00;75,00;25,00;0,00;37,00;25,00;12,00;0,00;12,00;25,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;12,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00
2020-01-26;25,00;153,13;100,00;37,50;37,50;50,00;25,00;13,00;25,00;0,00;38,00;0,00;0,00;13,00;0,00;13,00;13,00;0,00;13,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;76,00;63,33;117,17;76,00;38,00;38,00;38,00;75,00;88,00;0,00;25,00;25,00;38,00;0,00;13,00;0,00;25,00;0,00;13,00;13,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;12,00;72,00;60,00;48,00;12,00;25,00;49,00;0,00;12,00;24,00;37,00;49,00;12,00;12,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-16;50,00;62,50;75,00;50,00;75,00;38,00;38,00;50,00;0,00;12,00;37,00;12,00;25,00;12,00;12,00;13,00;25,00;0,00;13,00;13,00;13,00;13,00;0,00;12,00;0,00;0,00;0,00;0,00
2020-02-23;25,00;100,00;37,50;50,00;25,00;62,00;49,00;0,00;25,00;25,00;0,00;0,00;25,00;12,00;25,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;24,00;48,00;72,00;24,00;48,00;36,00;24,00;48,00;24,00;0,00;12,00;24,00;24,00;12,00;0,00;0,00;12,00;12,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;82,00;287,00;82,00;72,54;12,62;23,00;23,00;58,00;93,00;0,00;0,00;35,00;23,00;23,00;0,00;0,00;0,00;12,00;12,00;47,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;0,00;15,00;8,00;4,00;8,00;12,00;24,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;23,00;0,00;0,00;0,00;12,00;12,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;0,00;0,00;26,00;0,00;4,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;11,00;11,00;19,25;0,00;11,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;0,00;0,00;8,00;4,00;0,00;0,00;0,00;0,00;24,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;0,00;0,00;11,00;8,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;35,00;12,73;12,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;12,00;12,00;12,00;12,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;0,00;4,00;11,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;0,00;4,00;7,00;4,00;4,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;11,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;11,00;11,00;25,67;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;43,00;30,71;33,79;0,00;9,21;0,00;0,00;11,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-14;22,00;0,00;12,57;0,00;22,00;11,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;46,00;21,47;12,27;12,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;55,00;12,22;12,22;12,22;12,22;11,00;0,00;11,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;11,00;11,00;0,00;0,00;0,00;0,00
2020-07-05;12,00;12,00;57,00;0,00;0,00;12,00;0,00;0,00;0,00;12,00;12,00;0,00;12,00;12,00;0,00;0,00;12,00;0,00;12,00;12,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00
2020-07-12;63,00;0,00;37,80;12,60;12,60;0,00;0,00;0,00;0,00;0,00;12,00;12,00;12,00;0,00;0,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;37,00;0,00;49,33;12,33;0,00;12,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-26;90,00;0,00;24,83;12,41;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;38,00;0,00;13,00;0,00;0,00;26,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;79,00;12,15;63,81;27,35;0,00;13,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00;13,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;25,00;0,00;62,50;12,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;24,00;24,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;12,00;12,00;24,00;0,00;0,00;0,00;12,00;12,00;0,00;0,00;24,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;59,00;12,42;46,58;0,00;0,00;12,00;12,00;0,00;12,00;0,00;24,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;72,00;0,00;37,57;12,52;0,00;36,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;49,00;12,25;73,50;0,00;12,25;0,00;0,00;12,00;0,00;0,00;24,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;86,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;36,00;26,18;36,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;36,00;24,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;26,00;13,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;13,00;0,00;26,00;13,00;0,00;13,00;0,00;0,00;13,00;0,00;0,00;13,00;0,00;26,00;13,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;25,00;12,50;37,50;0,00;25,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;13,00;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
