Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-05-03;0,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-17;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;12,00;0,00;0,00;6,55;24,00;6,00;0,00;6,00;6,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;6,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;12,00;12,00;5,45;0,00;5,45;6,00;0,00;0,00;0,00;12,00;18,00;6,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00
2020-06-07;17,00;0,00;5,31;11,69;11,69;0,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2020-06-14;18,00;0,00;5,63;24,75;18,00;0,00;0,00;0,00;0,00;6,00;18,00;0,00;12,00;12,00;0,00;6,00;12,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;0,00;0,00;12,00;6,00;12,00;6,00;0,00;0,00;13,00;6,00;13,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2020-06-28;43,00;6,45;24,73;24,73;6,45;12,00;0,00;0,00;12,00;25,00;6,00;6,00;6,00;0,00;0,00;6,00;0,00;6,00;0,00;12,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00
2020-07-05;33,00;0,00;13,20;26,40;0,00;20,00;20,00;0,00;0,00;26,00;7,00;0,00;7,00;0,00;7,00;7,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-12;35,00;6,56;6,56;6,56;20,78;7,00;0,00;21,00;0,00;7,00;14,00;7,00;21,00;0,00;0,00;7,00;21,00;0,00;0,00;0,00;7,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00
