Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-11-01;10,00;2,00;1,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;6,00;2,00;0,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;8,00;1,14;0,00;1,14;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;9,00;1,00;0,00;1,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;7,00;1,17;1,17;2,33;1,17;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;8,00;3,00;0,00;0,00;2,00;0,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;7,00;1,17;1,17;0,00;1,17;0,00;1,00;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;8,00;1,14;0,00;0,00;1,14;1,00;1,00;5,00;0,00;0,00;0,00;2,00;2,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;12,00;2,18;2,18;4,36;2,18;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;9,00;2,00;0,00;1,00;3,00;0,00;2,00;1,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00
