Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-12-13;19,00;12,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;6,79;44,79;0,00;0,00;0,00;26,60;0,00;0,00;0,00;0,00;6,00
2020-12-20;33,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;19,80;46,20;0,00;0,00;7,33;40,33;0,00;0,00;0,00;7,00;0,00
2020-12-27;31,00;6,00;19,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;18,08;74,92;0,00;0,00;0,00;41,33;0,00;0,00;13,00;0,00;13,00
2021-01-03;59,00;18,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00;6,56;6,56;18,36;0,00;0,00;0,00;47,94;0,00;0,00;0,00;12,00;0,00
2021-01-10;36,00;0,00;12,00;6,00;0,00;12,00;0,00;0,00;0,00;0,00;36,00;48,00;0,00;0,00;0,00;46,80;0,00;0,00;6,00;6,00;6,00
2021-01-17;30,00;12,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;6,52;6,52;0,00;0,00;0,00;56,25;0,00;0,00;6,00;0,00;6,00
2021-01-24;18,00;18,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;6,43;18,00;46,29;0,00;0,00;0,00;39,60;0,00;0,00;6,00;18,00;6,00
2021-01-31;24,00;0,00;18,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;6,67;30,67;0,00;0,00;0,00;40,00;8,00;0,00;12,00;0,00;6,00
2021-02-07;30,00;0,00;18,00;6,00;0,00;0,00;0,00;0,00;6,00;0,00;11,74;41,74;0,00;0,00;0,00;26,25;0,00;0,00;0,00;6,00;6,00
2021-02-14;18,00;6,00;18,00;18,00;0,00;0,00;0,00;6,00;0,00;0,00;24,43;24,43;0,00;0,00;0,00;46,80;0,00;0,00;0,00;0,00;6,00
2021-02-21;18,00;6,00;18,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;29,57;29,57;0,00;0,00;0,00;18,00;0,00;0,00;6,00;0,00;0,00
2021-02-28;12,00;0,00;12,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;25,33;6,67;0,00;0,00;68,00;0,00;0,00;12,00;12,00;0,00
2021-03-07;36,00;6,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;11,57;70,71;0,00;0,00;0,00;25,20;0,00;0,00;6,00;12,00;12,00
2021-03-14;40,00;17,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;21,94;67,10;0,00;0,00;0,00;32,73;0,00;0,00;0,00;0,00;17,00
2021-03-21;30,00;0,00;12,00;6,00;0,00;0,00;6,00;6,00;12,00;0,00;11,74;53,48;0,00;0,00;0,00;48,75;0,00;0,00;0,00;0,00;12,00
2021-03-28;37,00;6,00;6,00;12,00;6,00;12,00;0,00;0,00;12,00;0,00;18,50;68,71;6,61;0,00;0,00;85,10;0,00;0,00;0,00;6,00;0,00
2021-04-04;18,00;12,00;6,00;6,00;0,00;6,00;0,00;6,00;12,00;0,00;24,43;48,86;0,00;7,20;0,00;61,20;7,20;0,00;18,00;0,00;0,00
2021-04-11;54,00;12,00;36,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;11,57;59,14;6,43;10,80;0,00;46,80;0,00;12,00;0,00;0,00;0,00
2021-04-18;56,00;12,00;0,00;6,00;0,00;19,00;6,00;0,00;0,00;0,00;31,26;49,49;0,00;0,00;0,00;89,60;0,00;0,00;6,00;6,00;6,00
