Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Cefalù (IT);Fréjus (FR);Amalfi (IT);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Portofino (IT);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2020-02-16;82,00;111,66;47,11;1,74;31,40;61,00;17,00;17,00;70,00;275,82;26,09;18,64;63,36;30,37;103,26;21,26;3,04;12,00;1,00;10,00;1,00;128,63;30,55;30,55;8,04;3,00;3,00;0,00;1,00;16,00;3,00;1,00;1,00;3,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-02-23;84,00;106,75;57,75;7,00;19,25;43,00;9,00;16,00;47,00;244,36;19,09;19,09;45,82;27,49;80,95;13,75;1,53;17,00;1,00;6,00;3,00;85,62;16,15;25,85;11,31;1,00;1,00;0,00;4,00;4,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00
2020-03-01;64,00;136,65;48,43;8,65;10,38;50,00;3,00;7,00;31,00;158,12;22,59;7,53;33,88;24,38;45,71;10,67;0,00;8,00;1,00;6,00;0,00;62,40;19,20;14,40;4,80;1,00;3,00;0,00;3,00;7,00;0,00;1,00;0,00;1,00;0,00;1,00;3,00;0,00;1,00;1,00;1,00;0,00;0,00
2020-03-08;71,00;119,49;45,02;6,93;20,78;50,00;8,00;11,00;31,00;142,00;22,42;7,47;59,79;13,60;51,36;16,62;3,02;14,00;1,00;7,00;7,00;42,60;14,20;15,78;7,89;1,00;1,00;0,00;4,00;3,00;3,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00
2020-03-15;44,00;109,12;59,84;7,04;21,12;33,00;8,00;15,00;48,00;117,33;22,00;11,00;47,67;24,28;42,48;13,66;6,07;14,00;7,00;7,00;1,00;32,59;9,78;17,93;9,78;0,00;0,00;0,00;0,00;10,00;1,00;0,00;1,00;6,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;49,00;108,50;35,00;3,50;12,25;20,00;3,00;9,00;38,00;128,15;22,62;11,31;49,00;24,50;38,28;6,13;1,53;12,00;3,00;5,00;4,00;40,83;14,70;11,43;8,17;1,00;0,00;0,00;0,00;3,00;4,00;0,00;1,00;1,00;1,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
2020-03-29;39,00;79,77;33,68;1,77;3,55;27,00;4,00;7,00;52,00;120,90;11,70;7,80;35,10;22,50;22,50;9,00;3,00;8,00;4,00;5,00;0,00;34,13;9,75;13,00;3,25;0,00;1,00;0,00;1,00;3,00;3,00;0,00;0,00;4,00;0,00;4,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2020-04-05;44,00;89,76;42,24;3,52;14,08;27,00;5,00;8,00;47,00;139,33;18,33;7,33;29,33;19,72;40,97;15,17;1,52;12,00;1,00;7,00;3,00;29,86;12,57;12,57;6,29;0,00;1,00;1,00;1,00;7,00;0,00;0,00;1,00;3,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;40,00;88,70;20,87;8,70;12,17;35,00;4,00;8,00;45,00;130,91;25,45;10,91;36,36;18,46;32,31;10,77;3,08;8,00;4,00;9,00;1,00;68,80;11,20;8,00;9,60;1,00;1,00;1,00;0,00;1,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;32,00;71,11;26,67;1,78;16,00;36,00;0,00;13,00;45,00;132,00;20,00;8,00;40,00;13,71;32,00;9,14;3,05;13,00;3,00;1,00;3,00;46,40;9,60;12,80;6,40;0,00;1,00;0,00;1,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00
